date,dir,entry,exit,contracts,reason,pnl_gross,pnl_net,bar,q
2017-03-13,1,5387.650397989321,5385.55,4,BE,-168.03183914569672,-208.03183914569672,29,
2017-03-13,1,5385.151485706699,5388.4272951767325,4,TP,262.0647576027113,242.06475760271132,102,
2017-03-13,-1,5388.44884401559,5385.196876305278,4,TP,260.1574168249499,240.1574168249499,121,
2017-03-13,1,5385.215669221905,5388.602361162372,4,TP,270.93535523737955,250.93535523737955,198,
2017-03-14,-1,5383.200958789889,5381.208891298478,4,TP,159.3653993128828,139.3653993128828,17,
2017-03-14,1,5380.8,5378.34,4,SL,-196.8000000000029,-236.8000000000029,21,
2017-03-14,-1,5376.403093659029,5381.56,4,EOD,-412.55250727772363,-452.55250727772363,361,
2017-03-15,-1,5382.622101588453,5383.74,4,BE,-89.43187292374205,-129.43187292374205,116,
2017-03-16,-1,5421.394500963278,5418.59854430599,4,TP,223.67653258304927,203.67653258304927,15,
2017-03-16,-1,5421.388740389132,5418.633633190762,4,TP,220.40857586958737,200.40857586958737,22,
2017-03-16,-1,5420.996383873208,5418.368130730067,4,TP,210.26025145132735,190.26025145132735,37,
2017-03-20,-1,5408.51,5410.2,4,SL,-135.19999999996799,-175.19999999996799,18,
2017-03-21,1,5434.4060106772195,5433.18,4,BE,-98.08085417753318,-138.08085417753318,22,
2017-03-22,1,5340.860046066193,5335.11,4,SL,-460.00368529545085,-500.00368529545085,30,
2017-03-22,-1,5344.734961390032,5352.58,3,SL,-470.7023165980536,-500.7023165980536,90,
2017-03-23,1,5354.511824140784,5358.0522493357485,4,TP,283.2340155971906,263.2340155971906,34,
2017-03-23,1,5352.434787676987,5348.34,4,SL,-327.58301415895403,-367.58301415895403,47,
2017-03-23,1,5360.359296241683,5370.929334352979,3,TP,634.202286677737,619.202286677737,326,
2017-03-27,1,5318.38,5326.417315113449,4,TP,642.9852090759232,622.9852090759232,19,
2017-03-27,-1,5326.521309707195,5332.7,4,SL,-494.29522342441487,-534.2952234244149,22,
2017-03-28,1,5376.639327040528,5370.44,4,SL,-495.9461632422608,-535.9461632422608,18,
2017-03-28,1,5371.48,5363.71,4,SL,-621.5999999999622,-661.5999999999622,22,
2017-03-28,-1,5379.322387924047,5369.87641144575,3,TP,566.7585886978122,551.7585886978122,50,
2017-03-28,1,5368.13,5378.111518178538,4,TP,798.5214542830363,778.5214542830363,95,
2017-03-30,-1,5433.203424923593,5437.59,4,SL,-350.92600611256785,-390.92600611256785,27,
2017-03-30,1,5436.962525382196,5432.35,4,SL,-369.00203057564795,-409.00203057564795,150,
2017-04-03,1,5446.279397147911,5441.51,4,BE,-381.551771832892,-421.551771832892,37,
2017-04-04,-1,5427.999571580919,5420.242435890719,4,TP,620.5708552159922,600.5708552159922,81,
2017-04-04,-1,5427.595929272555,5432.98,4,SL,-430.72565819558804,-470.72565819558804,115,
2017-04-04,-1,5430.826957360437,5436.77,4,SL,-475.4434111651062,-515.4434111651062,293,
2017-04-06,1,5424.272257698681,5419.16,4,SL,-408.98061589447025,-448.98061589447025,15,
2017-04-06,1,5420.02,5415.51,4,SL,-360.80000000001746,-400.80000000001746,17,
2017-04-06,-1,5427.478057588181,5419.218844831761,3,TP,495.55276538521866,480.55276538521866,42,
2017-04-06,1,5417.21,5427.908782264062,4,TP,855.902581124974,835.902581124974,60,
2017-04-06,-1,5427.994989465177,5418.587784784276,4,TP,752.5763744721189,732.5763744721189,70,
2017-04-06,1,5417.98,5428.0321895428615,4,TP,804.175163428954,784.175163428954,91,
2017-04-06,1,5421.651607353368,5429.353897788005,4,TP,616.1832347710151,596.1832347710151,235,
2017-04-10,1,5433.688524063955,5429.64,4,SL,-323.8819251163659,-363.8819251163659,90,
2017-04-11,1,5400.03,5400.43,1,SL,8.000000000010914,-1.999999999989086,15,
2017-04-11,-1,5386.9933723400445,5396.92,2,SL,-397.06510639822227,-417.06510639822227,205,
2017-04-12,1,5392.552578473311,5396.995775929845,4,TP,355.45579652272863,335.45579652272863,22,
2017-04-12,1,5392.896930842067,5396.962796145929,4,TP,325.26922430894047,305.26922430894047,30,
2017-04-12,-1,5396.491932680499,5391.75348330816,4,TP,379.0759497871477,359.0759497871477,58,
2017-04-12,1,5390.12,5387.37,4,SL,-220.0,-260.0,63,
2017-04-13,1,5386.933374222525,5382.02,4,SL,-393.06993780199264,-433.06993780199264,175,
2017-04-17,1,5371.47,5374.942726349012,4,TP,277.8181079209753,257.8181079209753,30,
2017-04-17,-1,5375.68,5380.15,4,SL,-357.5999999999476,-397.5999999999476,37,
2017-04-18,1,5391.736511990587,5386.39,4,SL,-427.7209592469444,-467.7209592469444,51,
2017-04-18,1,5387.39,5380.89,4,SL,-520.0,-560.0,151,
2017-04-19,1,5418.472100644205,5420.697273560615,4,TP,178.01383331279794,158.01383331279794,19,
2017-04-19,-1,5424.252728167996,5425.38,4,BE,-90.18174656033807,-130.18174656033807,100,
2017-04-19,1,5421.830156263293,5417.9,4,SL,-314.4125010634889,-354.4125010634889,166,
2017-04-20,1,5418.3,5417.38,4,SL,-73.60000000000582,-113.60000000000582,14,
2017-04-20,-1,5422.8896591590865,5429.23,4,SL,-507.2272672730469,-547.2272672730469,41,
2017-04-24,-1,5503.77,5505.51,4,BE,-139.19999999998254,-179.19999999998254,29,
2017-04-24,1,5500.282820720085,5504.890263621016,4,TP,368.5954320745077,348.5954320745077,43,
2017-04-26,1,5553.54,5548.99,4,SL,-364.00000000001455,-404.00000000001455,13,
2017-04-26,1,5548.91,5546.68,4,SL,-178.39999999996508,-218.39999999996508,53,
2017-04-26,1,5547.174299708986,5551.9634095321035,4,TP,383.12878584940336,363.12878584940336,113,
2017-04-26,-1,5552.73,5556.93,4,SL,-336.0000000000582,-376.0000000000582,116,
2017-04-26,1,5546.995316640982,5540.33,4,SL,-533.2253312785906,-573.2253312785906,140,
2017-04-27,-1,5554.1275850508555,5556.2,4,SL,-165.7931959315465,-205.7931959315465,14,
2017-04-27,-1,5557.39,5559.39,4,SL,-160.0,-200.0,17,
2017-04-27,1,5558.97432664965,5564.096018042958,4,TP,409.73531146468304,389.73531146468304,104,
2017-04-27,1,5558.8118631193365,5564.033291972265,4,TP,417.7143082342809,397.7143082342809,196,
2017-05-01,1,5606.74375060675,5603.86,4,SL,-230.70004854002036,-270.70004854002036,42,
2017-05-01,-1,5609.702848339889,5613.58,4,SL,-310.1721328088752,-350.1721328088752,63,
2017-05-02,-1,5633.457957620063,5636.09,4,BE,-210.5633903949638,-250.5633903949638,76,
2017-05-03,-1,5623.261823785905,5620.0572588968525,4,TP,256.365191124205,236.365191124205,31,
2017-05-03,1,5619.28,5613.67,4,SL,-448.7999999999738,-488.7999999999738,40,
2017-05-03,-1,5622.471659996453,5616.731146341249,4,TP,459.2410924163414,439.2410924163414,77,
2017-05-03,1,5615.27,5612.25,4,SL,-241.60000000003492,-281.6000000000349,82,
2017-05-04,-1,5617.580928527333,5623.41,4,SL,-466.325717813379,-506.325717813379,50,
2017-05-08,1,5644.201104146004,5639.86,4,SL,-347.28833168031997,-387.28833168031997,112,
2017-05-09,1,5678.508795720453,5675.93,4,BE,-206.30365763623558,-246.30365763623558,138,
2017-05-10,-1,5670.481205959591,5674.09,4,SL,-288.70352323276165,-328.70352323276165,115,
2017-05-11,1,5662.435998486122,5656.99,4,SL,-435.6798788897868,-475.6798788897868,17,
2017-05-15,-1,5697.64,5703.07,4,SL,-434.3999999999505,-474.3999999999505,75,
2017-05-16,-1,5711.304238345595,5713.69,4,SL,-190.86093235237058,-230.86093235237058,20,
2017-05-16,1,5711.284706463977,5707.68,4,SL,-288.3765171181585,-328.3765171181585,54,
2017-05-17,1,5681.032358981427,5674.59,4,SL,-515.3887185141502,-555.3887185141502,23,
2017-05-23,1,5697.697187116238,5704.517271043983,4,TP,545.6067142196116,525.6067142196116,105,
2017-05-23,1,5698.71587656168,5692.81,4,SL,-472.4701249343343,-512.4701249343343,201,
2017-05-24,-1,5715.163702900214,5711.4884901808355,4,TP,294.01701755028625,274.01701755028625,29,
2017-05-24,1,5711.07,5706.9,4,SL,-333.6000000000058,-373.6000000000058,35,
2017-05-24,-1,5714.3124026163305,5709.709246994345,4,TP,368.25244975880196,348.25244975880196,91,
2017-05-24,1,5709.3,5705.93,4,SL,-269.59999999999127,-309.59999999999127,95,
2017-05-24,-1,5713.532388336094,5715.44,4,BE,-152.60893311242398,-192.60893311242398,180,
2017-05-25,-1,5745.413716365929,5748.28,4,SL,-229.3026907256717,-269.3026907256717,20,
2017-05-25,-1,5748.32,5750.72,4,SL,-192.00000000004366,-232.00000000004366,25,
2017-05-30,1,5792.994096724097,5797.483011805895,4,TP,359.11320654384326,339.11320654384326,73,
2017-05-30,-1,5797.706310307993,5798.61,4,BE,-72.29517536055937,-112.29517536055937,210,
2017-06-01,-1,5805.413615958212,5810.7,4,SL,-422.91072334301134,-462.91072334301134,17,
2017-06-01,1,5803.101631247394,5796.86,4,SL,-499.3304997915402,-539.3304997915402,25,
2017-06-01,1,5800.37,5795.28,4,SL,-407.20000000001164,-447.20000000001164,36,
2017-06-05,-1,5878.063387706648,5881.23,4,SL,-253.32898346809088,-293.3289834680909,16,
2017-06-05,1,5880.235923127446,5875.14,4,BE,-407.67385019564244,-447.67385019564244,116,
2017-06-06,1,5880.940855649295,5877.21,4,SL,-298.46845194362686,-338.46845194362686,109,
2017-06-07,1,5874.4650142973405,5865.74,4,SL,-698.0011437872599,-738.0011437872599,21,
2017-06-07,-1,5877.75856814183,5871.497812602753,4,TP,500.86044312622107,480.86044312622107,54,
2017-06-07,1,5868.054461851555,5865.98,4,BE,-165.9569481244398,-205.9569481244398,153,
2017-06-12,-1,5669.777803974839,5683.03,2,SL,-530.0878410064252,-550.0878410064252,53,
2017-06-13,1,5748.102201116118,5744.98,4,BE,-249.77608928944392,-289.7760892894439,34,
2017-06-13,1,5740.577396041189,5731.79,3,SL,-527.2437624713348,-557.2437624713348,77,
2017-06-14,-1,5766.186311277821,5759.834003493101,4,TP,508.1846227776259,488.1846227776259,40,
2017-06-14,1,5759.53,5750.55,4,SL,-718.3999999999651,-758.3999999999651,46,
2017-06-14,-1,5765.064801203284,5756.1147619999065,4,TP,716.0031362702284,696.0031362702284,87,
2017-06-14,1,5753.13,5764.251448006507,4,TP,889.7158405205846,869.7158405205846,110,
2017-06-14,1,5756.605764729003,5766.672701877031,3,TP,604.0162288816828,589.0162288816828,194,
2017-06-15,1,5665.88,5658.13,4,SL,-620.0,-660.0,13,
2017-06-15,1,5657.71,5652.97,4,SL,-379.19999999998254,-419.19999999998254,15,
2017-06-20,-1,5766.87,5758.826610410396,4,TP,643.4711671683181,623.4711671683181,19,
2017-06-20,1,5758.792160100564,5754.4,4,BE,-351.37280804512557,-391.37280804512557,29,
2017-06-20,-1,5763.368417448345,5768.42,4,BE,-404.1266041323979,-444.1266041323979,75,
2017-06-21,1,5741.937878940918,5746.653908115461,4,TP,377.282333963376,357.282333963376,14,
2017-06-21,1,5742.847727220174,5737.77,4,SL,-406.21817761391867,-446.21817761391867,24,
2017-06-21,1,5738.06,5746.997898792995,4,TP,715.0319034395943,695.0319034395943,32,
2017-06-21,-1,5749.31,5752.73,4,SL,-273.59999999993306,-313.59999999993306,39,
2017-06-26,1,5838.1052201583025,5833.56,4,SL,-363.6176126641658,-403.6176126641658,31,
2017-06-27,-1,5751.86,5741.646567569244,4,TP,817.0745944604278,797.0745944604278,27,
2017-06-27,1,5741.33,5748.917699985222,4,TP,607.0159988177329,587.0159988177329,32,
2017-06-27,-1,5750.24,5754.55,4,SL,-344.800000000032,-384.800000000032,35,
2017-06-27,1,5743.4953339313815,5751.705506854264,4,TP,656.8138338306017,636.8138338306017,66,
2017-06-27,1,5746.791868711993,5741.09,4,SL,-456.14949695940595,-496.14949695940595,170,
2017-06-28,-1,5681.610248506293,5688.41,3,SL,-407.9850896224161,-437.9850896224161,38,
2017-06-28,-1,5685.31,5692.41,3,SL,-425.99999999996726,-455.99999999996726,62,
2017-06-29,1,5685.388983372097,5676.36,3,SL,-541.7390023258304,-571.7390023258304,96,
2017-07-05,1,5610.793695759417,5605.07,3,BE,-343.4217455650105,-373.4217455650105,32,
2017-07-05,-1,5614.652872469981,5623.15,3,SL,-509.8276518011153,-539.8276518011153,74,
2017-07-06,1,5598.33,5592.16,4,BE,-493.6000000000058,-533.6000000000058,35,
2017-07-06,-1,5599.728298897486,5603.44,3,BE,-222.70206615083225,-252.70206615083225,117,
2017-07-10,1,5666.4324681570515,5658.52,4,SL,-632.9974525640864,-672.9974525640864,22,
2017-07-11,-1,5687.434425229249,5691.75,4,SL,-345.2459816600458,-385.2459816600458,22,
2017-07-12,-1,5760.544810614616,5756.425089698095,4,TP,329.5776733216917,309.5776733216917,17,
2017-07-12,1,5756.368874483653,5749.94,4,SL,-514.3099586922472,-554.3099586922472,24,
2017-07-12,-1,5760.106075251188,5763.14,4,BE,-242.7139799050201,-282.7139799050201,52,
2017-07-12,1,5755.170224141467,5760.932683848462,4,TP,460.99677655962296,440.99677655962296,93,
2017-07-13,1,5784.64887245365,5789.973225185865,4,TP,425.9482185771776,405.9482185771776,15,
2017-07-13,1,5791.057523197645,5785.01,4,SL,-483.8018558116164,-523.8018558116164,58,
2017-07-13,-1,5796.694905285133,5788.2510909017765,3,TP,506.628863001406,491.628863001406,260,
2017-07-17,1,5839.97,5846.337416327134,4,TP,509.39330617067753,489.39330617067753,14,
2017-07-17,1,5848.096013042372,5839.33,4,SL,-701.2810433897539,-741.2810433897539,67,
2017-07-18,-1,5830.16,5833.91,4,SL,-300.0,-340.0,16,
2017-07-18,1,5834.342594880805,5843.866001942202,4,TP,761.872564911755,741.872564911755,83,
2017-07-19,1,5903.636869444139,5898.96,4,SL,-374.1495555311121,-414.1495555311121,21,
2017-07-19,-1,5907.909615405152,5900.887914115992,4,TP,561.7361031327891,541.7361031327891,38,
2017-07-19,1,5900.01,5896.28,4,BE,-298.40000000003783,-338.40000000003783,70,
2017-07-20,-1,5926.26551417038,5920.244150530269,4,TP,481.7090912089043,461.7090912089043,41,
2017-07-20,-1,5921.604580708469,5924.62,3,BE,-180.92515749183804,-210.92515749183804,159,
2017-07-24,1,5916.94,5920.950052735582,4,TP,320.8042188466061,300.8042188466061,23,
2017-07-24,-1,5921.1,5925.16,4,SL,-324.79999999995925,-364.79999999995925,29,
2017-07-24,1,5919.426721723712,5918.41,4,BE,-81.33773789697443,-121.33773789697443,94,
2017-07-25,-1,5926.365055336274,5931.17,4,SL,-384.3955730980815,-424.3955730980815,26,
2017-07-25,1,5924.902323792126,5931.714760711589,4,TP,544.9949535571068,524.9949535571068,110,
2017-07-26,1,5946.242514945434,5948.8408127362145,4,TP,207.86382326245075,187.86382326245075,16,
2017-07-26,1,5948.429779541279,5944.55,4,SL,-310.38236330226937,-350.38236330226937,78,
2017-07-27,-1,5985.323096767903,5989.74,4,SL,-353.3522585677565,-393.3522585677565,63,
2017-07-31,1,5927.013215907817,5923.86,4,SL,-252.25727262535656,-292.25727262535656,17,
2017-08-01,-1,5901.060207504734,5893.876951668244,4,TP,574.6604669191584,554.6604669191584,17,
2017-08-01,1,5893.79820603556,5898.369908275165,4,TP,365.73617916837975,345.73617916837975,34,
2017-08-01,-1,5898.486998998922,5892.272721057976,4,TP,497.1422352756781,477.1422352756781,45,
2017-08-01,1,5892.15,5891.07,4,BE,-86.39999999999418,-126.39999999999418,51,
2017-08-01,-1,5896.475179373707,5901.75,4,SL,-421.9856501034519,-461.9856501034519,85,
2017-08-03,-1,5916.42,5908.686975836766,4,TP,618.6419330587523,598.6419330587523,16,
2017-08-03,1,5908.358401493987,5901.21,4,SL,-571.8721195189573,-611.8721195189573,24,
2017-08-07,-1,5910.181967625584,5913.54,4,SL,-268.642589953306,-308.642589953306,17,
2017-08-08,-1,5922.729745298093,5926.75,4,SL,-321.6203761525685,-361.6203761525685,26,
2017-08-09,1,5874.96,5867.2,4,SL,-620.8000000000175,-660.8000000000175,13,
2017-08-09,-1,5884.090446247738,5892.35,4,SL,-660.7643001809629,-700.7643001809629,28,
2017-08-10,1,5871.37,5870.03,4,SL,-107.20000000001164,-147.20000000001164,14,
2017-08-14,1,5884.930319029378,5888.802872103831,4,TP,309.80424595625664,289.80424595625664,16,
2017-08-14,1,5884.682354046811,5888.9000765469755,4,TP,337.417800013136,317.417800013136,25,
2017-08-14,-1,5889.45,5896.12,4,SL,-533.6000000000058,-573.6000000000058,33,
2017-08-16,-1,5915.175593878427,5919.34,4,SL,-333.15248972583504,-373.15248972583504,66,
2017-08-16,1,5919.386680902189,5910.99,3,SL,-503.8008541313684,-533.8008541313684,242,
2017-08-17,1,5895.7000135307935,5890.82,4,SL,-390.4010824635043,-430.4010824635043,28,
2017-08-17,1,5893.14,5888.67,4,SL,-357.6000000000204,-397.6000000000204,30,
2017-08-21,1,5790.780579746011,5781.9,4,SL,-710.4463796809432,-750.4463796809432,28,
2017-08-23,1,5848.4169352836325,5843.62,4,SL,-383.7548226906074,-423.7548226906074,39,
2017-08-23,-1,5854.90752889939,5846.970751665623,4,TP,634.9421787013853,614.9421787013853,61,
2017-08-23,1,5844.96,5854.445222158904,4,TP,758.817772712282,738.817772712282,77,
2017-08-23,-1,5854.483162882582,5846.735906754938,4,TP,619.7804902115604,599.7804902115604,88,
2017-08-23,1,5845.07,5853.973270803312,4,TP,712.2616642649518,692.2616642649518,109,
2017-08-23,-1,5854.39,5859.14,4,SL,-380.0,-420.0,113,
2017-08-24,-1,5839.926712905535,5843.8,2,BE,-154.93148377860052,-174.93148377860052,353,
2017-08-28,-1,5833.715918437202,5829.922670060793,4,TP,303.45987011271063,283.45987011271063,19,
2017-08-28,-1,5832.394575927529,5836.84,4,SL,-355.63392579766514,-395.63392579766514,52,
2017-08-31,1,5961.79534231231,5967.907889987969,4,TP,489.0038140527031,469.0038140527031,101,
2017-08-31,1,5962.768755227642,5968.661443889362,4,TP,471.41509293760464,451.41509293760464,130,
2017-08-31,-1,5968.83,5974.49,4,SL,-452.79999999998836,-492.79999999998836,144,
2017-09-05,-1,5970.865387959732,5979.85,3,SL,-539.0767224160845,-569.0767224160845,48,
2017-09-06,-1,5948.145756106782,5941.703968071064,4,TP,515.3430428574211,495.3430428574211,44,
2017-09-06,1,5938.31,5934.28,4,SL,-322.4000000000524,-362.4000000000524,47,
2017-09-07,-1,5959.740869779403,5955.420355367914,4,TP,345.6411529190518,325.6411529190518,18,
2017-09-07,1,5955.329449802157,5946.08,4,SL,-739.9559841725568,-779.9559841725568,31,
2017-09-07,-1,5957.6314343741415,5961.25,4,BE,-289.48525006868294,-329.48525006868294,65,
2017-09-07,1,5956.726371314401,5961.47,2,EOD,189.74514742396423,169.74514742396423,361,
2017-09-11,1,5978.317140485824,5973.45,4,SL,-389.37123886593326,-429.37123886593326,87,
2017-09-12,1,5994.538597489305,5988.44,4,SL,-487.88779914444603,-527.887799144446,13,
2017-09-12,1,5991.74,5983.87,4,SL,-629.5999999999913,-669.5999999999913,18,
2017-09-13,1,5982.06971797036,5978.68,4,SL,-271.177437628794,-311.177437628794,18,
2017-09-13,1,5977.77,5975.57,4,SL,-176.0000000000582,-216.0000000000582,20,
2017-09-13,-1,5984.586469154405,5991.48,4,SL,-551.4824676475837,-591.4824676475837,28,
2017-09-13,-1,5991.89,5992.88,1,SL,-19.799999999995634,-29.799999999995634,30,
2017-09-13,1,5985.94957259176,5981.04,4,SL,-392.76580734083836,-432.76580734083836,127,
2017-09-14,-1,5976.100707114914,5981.58,4,SL,-438.3434308068536,-478.3434308068536,33,
2017-09-18,1,6001.445881332232,5999.68,4,BE,-141.27050657851214,-181.27050657851214,79,
2017-09-18,-1,6007.583238210546,6003.359947327814,4,TP,337.8632706186181,317.8632706186181,195,
2017-09-18,1,6003.337976677712,5998.48,4,SL,-388.6381342169625,-428.6381342169625,279,
2017-09-19,1,5978.524689821063,5987.639474336364,4,TP,729.1827612241468,709.1827612241468,124,
2017-09-20,-1,5992.83,5985.461969091241,4,TP,589.4424727006844,569.4424727006844,24,
2017-09-20,1,5984.0,5981.76,4,BE,-179.19999999998254,-219.19999999998254,48,
2017-09-25,-1,5896.90815483837,5902.47,4,SL,-444.9476129304094,-484.9476129304094,40,
2017-09-25,1,5889.967056329705,5880.14,3,SL,-589.6233797822788,-619.6233797822788,65,
2017-09-26,1,5900.085578574566,5895.58,4,BE,-360.44628596529947,-400.44628596529947,25,
2017-09-26,-1,5903.942895200606,5898.250834413628,4,TP,455.36486295823124,435.36486295823124,58,
2017-09-26,1,5896.82,5893.35,4,SL,-277.5999999999476,-317.5999999999476,62,
2017-09-27,1,5922.579206158991,5920.04,4,BE,-203.13649271927716,-243.13649271927716,37,
2017-09-28,-1,5924.063755056693,5917.352342559042,4,TP,536.9129998120479,516.9129998120479,47,
2017-09-28,1,5917.2920368647565,5925.935651929261,4,TP,691.4892051603965,671.4892051603965,55,
2017-09-28,-1,5927.08,5932.02,4,SL,-395.20000000004075,-435.20000000004075,59,
2017-10-02,1,5989.873587047823,5986.67,4,SL,-256.28696382584167,-296.28696382584167,21,
2017-10-02,-1,5993.309367805466,5999.79,4,SL,-518.450575562747,-558.450575562747,30,
2017-10-03,1,5987.619729920994,5992.742359920984,4,TP,409.8103999991872,389.8103999991872,16,
2017-10-03,1,5990.197114534305,5984.02,4,SL,-494.16916274436517,-534.1691627443652,43,
2017-10-04,1,5985.567973101349,5980.53,4,SL,-403.0378481079242,-443.0378481079242,14,
2017-10-04,1,5980.12,5977.11,4,SL,-240.80000000001746,-280.80000000001746,18,
2017-10-04,-1,5987.579833417262,5982.530348125568,4,TP,403.95882333556074,383.95882333556074,62,
2017-10-04,-1,5987.643037480716,5992.48,4,SL,-386.95700154268707,-426.95700154268707,101,
2017-10-05,-1,6024.237218216785,6029.71,4,SL,-437.8225426572317,-477.8225426572317,131,
2017-10-09,-1,6070.2939681479575,6067.671012130215,4,TP,209.83648141940648,189.83648141940648,21,
2017-10-09,1,6067.42,6065.87,4,BE,-124.00000000001455,-164.00000000001455,26,
2017-10-09,-1,6070.714585651755,6073.98,4,SL,-261.2331478595297,-301.2331478595297,36,
2017-10-09,1,6069.088662229639,6064.94,4,SL,-331.8929783711792,-371.8929783711792,79,
2017-10-10,1,6078.188469050486,6075.31,4,SL,-230.27752403882914,-270.27752403882914,19,
2017-10-10,1,6073.98,6072.92,4,SL,-84.79999999995925,-124.79999999995925,21,
2017-10-11,-1,6061.358235430023,6065.12,4,SL,-300.9411655981239,-340.9411655981239,39,
2017-10-12,1,6072.56,6068.17,4,SL,-351.2000000000262,-391.2000000000262,13,
2017-10-12,1,6067.34,6066.1,4,SL,-99.19999999998254,-139.19999999998254,17,
2017-10-12,-1,6076.125123783859,6080.23,4,BE,-328.390097291267,-368.390097291267,33,
2017-10-16,1,6111.494125375583,6113.490894491092,4,TP,159.7415292407095,139.7415292407095,27,
2017-10-16,1,6111.823894009404,6109.29,4,SL,-202.71152075234568,-242.71152075234568,41,
2017-10-16,1,6110.13,6108.62,4,SL,-120.80000000001746,-160.80000000001746,46,
2017-10-17,-1,6111.529718125822,6108.712842079173,4,TP,225.35008373190067,205.35008373190067,23,
2017-10-17,-1,6111.251817354453,6114.81,4,SL,-284.6546116437821,-324.6546116437821,40,
2017-10-17,1,6109.146681131099,6105.58,4,SL,-285.33449048794864,-325.33449048794864,58,
2017-10-17,-1,6111.943176670273,6116.27,4,SL,-346.1458663782105,-386.1458663782105,97,
2017-10-17,1,6108.52600792007,6114.471678719878,4,TP,475.65366398463084,455.65366398463084,213,
2017-10-18,-1,6118.986771644491,6113.662172066154,4,TP,425.96796626690775,405.96796626690775,114,
2017-10-19,-1,6069.227234166024,6076.74,3,BE,-450.7659500385671,-480.7659500385671,81,
2017-10-24,-1,6070.633106589964,6076.04,4,SL,-432.5514728028793,-472.5514728028793,56,
2017-10-25,1,6076.555248465305,6072.17,4,SL,-350.81987722442136,-390.81987722442136,23,
2017-10-26,1,6053.514902722309,6058.812877724211,4,TP,423.83800015217275,403.83800015217275,19,
2017-10-26,1,6054.277851795592,6049.34,4,SL,-395.0281436473597,-435.0281436473597,32,
2017-10-26,-1,6056.206299143783,6063.64,3,SL,-446.0220513730201,-476.0220513730201,77,
2017-10-30,1,6232.588119176728,6225.09,4,SL,-599.8495341381931,-639.8495341381931,119,
2017-10-31,-1,6247.11,6240.222502801122,4,TP,550.9997759102407,530.9997759102407,23,
2017-10-31,1,6237.88,6232.8,4,SL,-406.3999999999942,-446.3999999999942,25,
2017-10-31,-1,6242.414263670576,6249.48,4,SL,-565.2589063539199,-605.2589063539199,106,
2017-11-01,-1,6274.05645230345,6270.009864260646,4,TP,323.7270434242964,303.7270434242964,23,
2017-11-02,-1,6232.9954150373205,6236.83,4,SL,-306.76679701435205,-346.76679701435205,18,
2017-11-02,-1,6239.9,6242.2,1,SL,-46.00000000000364,-56.00000000000364,20,
2017-11-02,1,6229.739381804684,6223.55,4,SL,-495.150544374701,-535.150544374701,36,
2017-11-06,1,6303.255698309348,6307.425900536223,4,TP,333.6161781499686,313.6161781499686,51,
2017-11-06,1,6305.887002144252,6303.98,4,BE,-152.56017154017172,-192.56017154017172,123,
2017-11-07,1,6320.742171961878,6315.98,4,SL,-380.9737569502613,-420.9737569502613,34,
2017-11-08,-1,6319.980108062422,6315.88307605733,4,TP,327.7625604073546,307.7625604073546,18,
2017-11-08,-1,6319.009802407294,6323.31,4,SL,-344.0158074165083,-384.0158074165083,54,
2017-11-09,1,6287.9,6282.63,1,SL,-105.39999999999054,-115.39999999999054,14,
2017-11-09,-1,6294.734906968322,6304.17,3,SL,-566.1055819006651,-596.1055819006651,40,
2017-11-09,1,6292.90593519301,6281.79,2,SL,-444.6374077204018,-464.6374077204018,137,
2017-11-14,-1,6293.0644820883535,6286.8740473579355,4,TP,495.23477843344153,475.23477843344153,25,
2017-11-14,1,6286.839571509202,6281.67,4,SL,-413.565720736151,-453.565720736151,30,
2017-11-14,-1,6289.1717283984135,6299.32,3,SL,-608.8962960951721,-638.8962960951721,77,
2017-11-14,1,6284.021967251941,6274.83,3,SL,-551.5180351164418,-581.5180351164418,204,
2017-11-15,-1,6245.777548073394,6252.03,3,SL,-375.14711559631905,-405.14711559631905,41,
2017-11-16,1,6301.601141366168,6305.01338938087,4,TP,272.9798411761294,252.9798411761294,23,
2017-11-16,-1,6305.017422944441,6306.4,4,BE,-110.60616444468906,-150.60616444468906,29,
2017-11-20,1,6318.596256182899,6315.61,4,SL,-238.90049463196192,-278.9004946319619,24,
2017-11-20,-1,6321.871832793153,6317.162314781581,4,TP,376.7614409257658,356.7614409257658,41,
2017-11-20,1,6315.57,6313.18,4,SL,-191.19999999995343,-231.19999999995343,44,
2017-11-22,1,6375.252495176284,6373.5,4,BE,-140.19961410274846,-180.19961410274846,52,
2017-11-22,-1,6380.294169982889,6384.47,4,SL,-334.0664013689093,-374.0664013689093,99,
2017-11-27,-1,6408.26,6411.37,4,SL,-248.7999999999738,-288.7999999999738,15,
2017-11-27,1,6412.072982100337,6407.7,4,SL,-349.8385680269712,-389.8385680269712,106,
2017-11-28,-1,6418.073678173241,6413.5171466673955,4,TP,364.5225204676535,344.5225204676535,17,
2017-11-28,-1,6415.4232425336295,6410.614654608117,4,TP,384.6870340409805,364.6870340409805,85,
2017-11-28,1,6411.612703577603,6405.15,4,SL,-517.0162862082361,-557.0162862082361,264,
2017-11-30,-1,6339.379618512761,6328.682804800928,3,TP,641.8088227099724,626.8088227099724,22,
2017-11-30,1,6326.78,6338.462266374044,4,TP,934.5813099235238,914.5813099235238,33,
2017-11-30,-1,6338.91,6341.93,3,BE,-181.2000000000262,-211.2000000000262,50,
2017-12-04,-1,6376.610715962427,6367.036954029735,4,TP,765.9009546153538,745.9009546153538,15,
